Outlet_ID,year_month,Volume_Liters_Sum,monthly_holiday_count,Outlet_Size,Cooler_Count,Outlet_Type,Distributor_ID,Seasonality_Index
OUT_00074,2024-09,569.0745663842936,2,Large,5,Eatery,DIST_W_03,Moderate
OUT_00074,2024-10,617.4653884796289,2,Large,5,Eatery,DIST_W_03,Moderate
OUT_00074,2024-11,539.5400485443542,1,Large,5,Eatery,DIST_W_03,Moderate
OUT_00074,2024-12,1028.254852104739,2,Large,5,Eatery,DIST_W_03,Favorable
OUT_00074,2025-01,522.1810152982092,2,Large,5,Eatery,DIST_W_03,Moderate
OUT_00074,2025-02,666.0846776342551,2,Large,5,Eatery,DIST_W_03,Moderate
OUT_00074,2025-03,220.3376613148285,1,Large,5,Eatery,DIST_W_03,Moderate
OUT_00074,2025-04,745.7563270337611,5,Large,5,Eatery,DIST_W_03,Favorable
OUT_00074,2025-05,413.8336954267777,3,Large,5,Eatery,DIST_W_03,Un-Favorable
OUT_00074,2025-06,379.7690765142671,1,Large,5,Eatery,DIST_W_03,Un-Favorable
OUT_00074,2025-07,575.9279074915996,1,Large,5,Eatery,DIST_W_03,Moderate
OUT_00074,2025-08,475.1686298829137,1,Large,5,Eatery,DIST_W_03,Moderate
OUT_00074,2025-09,655.3667474623574,2,Large,5,Eatery,DIST_W_03,Moderate
OUT_00074,2025-10,574.5669231783246,1,Large,5,Eatery,DIST_W_03,Moderate
OUT_00074,2025-11,665.8673852165301,1,Large,5,Eatery,DIST_W_03,Moderate
OUT_00074,2025-12,894.4066582009747,2,Large,5,Eatery,DIST_W_03,Favorable
OUT_00078,2023-01,599.9219297948831,3,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2023-02,445.09222036672327,3,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2023-03,447.2129400712757,1,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2023-04,901.5020522147817,4,Extra Large,5,Eatery,DIST_W_01,Favorable
OUT_00078,2023-05,354.67895729244844,4,Extra Large,5,Eatery,DIST_W_01,Un-Favorable
OUT_00078,2023-06,318.8459747816902,1,Extra Large,5,Eatery,DIST_W_01,Un-Favorable
OUT_00078,2023-07,240.58077798149083,1,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2023-08,600.6293788176437,2,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2023-10,538.7558977591756,1,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2023-11,646.4802091865915,1,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2023-12,628.7263460511499,2,Extra Large,5,Eatery,DIST_W_01,Favorable
OUT_00078,2024-01,621.0459288263145,2,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2024-02,620.3580972824298,3,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2024-03,460.07987389244727,3,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2024-04,909.7110326984838,7,Extra Large,5,Eatery,DIST_W_01,Favorable
OUT_00078,2024-05,369.7902924661768,3,Extra Large,5,Eatery,DIST_W_01,Un-Favorable
OUT_00078,2024-06,433.5240050716488,2,Extra Large,5,Eatery,DIST_W_01,Un-Favorable
OUT_00078,2024-07,537.5468272694998,1,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2024-08,642.7465165010401,1,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2024-09,627.7906729939946,2,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2024-10,576.8003348370279,2,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2024-11,538.6595927702824,1,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2024-12,708.7183652007141,2,Extra Large,5,Eatery,DIST_W_01,Favorable
OUT_00078,2025-01,597.7651603487878,2,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2025-02,469.7397067232958,2,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2025-03,534.7683663011793,1,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2025-05,313.62084059726016,3,Extra Large,5,Eatery,DIST_W_01,Un-Favorable
OUT_00078,2025-06,373.6470532395284,1,Extra Large,5,Eatery,DIST_W_01,Un-Favorable
OUT_00078,2025-07,597.8371344388738,1,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2025-08,596.3230308856198,1,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2025-09,554.456964121909,2,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2025-11,621.185568285162,1,Extra Large,5,Eatery,DIST_W_01,Moderate
OUT_00078,2025-12,892.2755805043331,2,Extra Large,5,Eatery,DIST_W_01,Favorable
OUT_00094,2023-01,289.9226222497438,3,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2023-02,372.6421251293668,3,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2023-03,288.4208301876984,1,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2023-05,337.0147589227893,4,Medium,2,Grocery,DIST_W_03,Un-Favorable
OUT_00094,2023-06,442.1718138686622,1,Medium,2,Grocery,DIST_W_03,Un-Favorable
OUT_00094,2023-07,613.8757328783477,1,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2023-09,472.59933330203927,2,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2023-10,624.6309144585159,1,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2023-11,497.4144869467024,1,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2024-01,137.64179103555298,2,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2024-02,656.1228339584242,3,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2024-03,612.7485863102527,3,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2024-05,326.821472320524,3,Medium,2,Grocery,DIST_W_03,Un-Favorable
OUT_00094,2024-06,304.1653166794373,2,Medium,2,Grocery,DIST_W_03,Un-Favorable
OUT_00094,2024-07,543.2601585470468,1,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2024-08,607.2909145407579,1,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2024-09,517.2606861305222,2,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2024-10,298.6394048919112,2,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2024-12,884.6584487263751,2,Medium,2,Grocery,DIST_W_03,Favorable
OUT_00094,2025-01,604.116820455389,2,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2025-02,590.1895566933451,2,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2025-03,560.808998856025,1,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2025-04,891.4273877941157,5,Medium,2,Grocery,DIST_W_03,Favorable
OUT_00094,2025-05,137.1724448648364,3,Medium,2,Grocery,DIST_W_03,Un-Favorable
OUT_00094,2025-06,315.1818248100928,1,Medium,2,Grocery,DIST_W_03,Un-Favorable
OUT_00094,2025-07,582.7535092621466,1,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2025-08,503.88052966518046,1,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2025-09,306.5758142071609,2,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2025-10,622.8083275090523,1,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2025-11,600.9978908947559,1,Medium,2,Grocery,DIST_W_03,Moderate
OUT_00094,2025-12,751.8376055549394,2,Medium,2,Grocery,DIST_W_03,Favorable
OUT_00100,2023-01,568.3299242400142,3,Small,0,Eatery,DIST_W_02,Moderate
OUT_00100,2023-02,319.6308200920242,3,Small,0,Eatery,DIST_W_02,Moderate
OUT_00100,2023-03,222.3809706409837,1,Small,0,Eatery,DIST_W_02,Moderate
OUT_00100,2023-04,766.9032029240744,4,Small,0,Eatery,DIST_W_02,Favorable
OUT_00100,2023-05,125.83205556699126,4,Small,0,Eatery,DIST_W_02,Un-Favorable
OUT_00100,2023-06,113.81778661199522,1,Small,0,Eatery,DIST_W_02,Un-Favorable
OUT_00100,2023-07,635.3505754097264,1,Small,0,Eatery,DIST_W_02,Moderate
OUT_00100,2023-09,423.5145966767084,2,Small,0,Eatery,DIST_W_02,Moderate
OUT_00100,2023-10,572.8643541421478,1,Small,0,Eatery,DIST_W_02,Moderate
OUT_00100,2023-11,336.05257581019504,1,Small,0,Eatery,DIST_W_02,Moderate
OUT_00100,2023-12,479.50725607599134,2,Small,0,Eatery,DIST_W_02,Favorable
OUT_00100,2024-01,250.42772902872224,2,Small,0,Eatery,DIST_W_02,Moderate
OUT_00100,2024-04,714.6388129543411,7,Small,0,Eatery,DIST_W_02,Favorable
OUT_00100,2024-05,403.90540845690185,3,Small,0,Eatery,DIST_W_02,Un-Favorable
OUT_00100,2024-06,264.9904086433692,2,Small,0,Eatery,DIST_W_02,Un-Favorable
OUT_00100,2024-07,589.928929104652,1,Small,0,Eatery,DIST_W_02,Moderate
OUT_00100,2024-08,711.553748361569,1,Small,0,Eatery,DIST_W_02,Moderate
OUT_00100,2024-09,673.5844315587138,2,Small,0,Eatery,DIST_W_02,Moderate
OUT_00100,2024-11,530.8298600087379,1,Small,0,Eatery,DIST_W_02,Moderate
OUT_00100,2025-01,550.0073989993343,2,Small,0,Eatery,DIST_W_02,Moderate
OUT_00100,2025-03,609.3779676223944,1,Small,0,Eatery,DIST_W_02,Moderate
OUT_00100,2025-04,462.61363933945927,5,Small,0,Eatery,DIST_W_02,Favorable
OUT_00100,2025-05,422.7116035232313,3,Small,0,Eatery,DIST_W_02,Un-Favorable
OUT_00100,2025-06,360.39848632038286,1,Small,0,Eatery,DIST_W_02,Un-Favorable
OUT_00100,2025-07,655.1808224220629,1,Small,0,Eatery,DIST_W_02,Moderate
OUT_00100,2025-09,503.3475081349724,2,Small,0,Eatery,DIST_W_02,Moderate
OUT_00100,2025-10,764.3390020695904,1,Small,0,Eatery,DIST_W_02,Moderate
OUT_00100,2025-11,583.7429560760204,1,Small,0,Eatery,DIST_W_02,Moderate
OUT_00100,2025-12,947.808071149896,2,Small,0,Eatery,DIST_W_02,Favorable
OUT_00104,2023-01,640.1497873477545,3,Large,2,Hotel,DIST_W_02,Moderate
OUT_00104,2023-04,936.3038565036192,4,Large,2,Hotel,DIST_W_02,Favorable
OUT_00104,2023-05,207.00438010961696,4,Large,2,Hotel,DIST_W_02,Un-Favorable
OUT_00104,2023-06,320.86976196511523,1,Large,2,Hotel,DIST_W_02,Un-Favorable
OUT_00104,2023-07,703.256847821634,1,Large,2,Hotel,DIST_W_02,Moderate
OUT_00104,2023-08,527.6765175646159,2,Large,2,Hotel,DIST_W_02,Moderate
OUT_00104,2023-09,239.1674463367972,2,Large,2,Hotel,DIST_W_02,Moderate
OUT_00104,2023-10,560.3571155586791,1,Large,2,Hotel,DIST_W_02,Moderate
OUT_00104,2023-11,574.70069786317,1,Large,2,Hotel,DIST_W_02,Moderate
OUT_00104,2023-12,819.3079102996544,2,Large,2,Hotel,DIST_W_02,Favorable
OUT_00104,2024-01,315.76820681720807,2,Large,2,Hotel,DIST_W_02,Moderate
OUT_00104,2024-02,536.5490298211611,3,Large,2,Hotel,DIST_W_02,Moderate
OUT_00104,2024-03,597.9165908460797,3,Large,2,Hotel,DIST_W_02,Moderate
OUT_00104,2024-04,855.8864251595487,7,Large,2,Hotel,DIST_W_02,Favorable
OUT_00104,2024-05,362.6066942117503,3,Large,2,Hotel,DIST_W_02,Un-Favorable
OUT_00104,2024-06,314.7185466096957,2,Large,2,Hotel,DIST_W_02,Un-Favorable
OUT_00104,2024-08,592.0754431073431,1,Large,2,Hotel,DIST_W_02,Moderate
OUT_00104,2024-09,645.9335006522441,2,Large,2,Hotel,DIST_W_02,Moderate
OUT_00104,2024-10,355.4309186027094,2,Large,2,Hotel,DIST_W_02,Moderate
OUT_00104,2024-11,491.22415668717326,1,Large,2,Hotel,DIST_W_02,Moderate
OUT_00104,2025-01,404.317371534608,2,Large,2,Hotel,DIST_W_02,Moderate
OUT_00104,2025-02,658.5123039228826,2,Large,2,Hotel,DIST_W_02,Moderate
OUT_00104,2025-03,512.9175634280205,1,Large,2,Hotel,DIST_W_02,Moderate
OUT_00104,2025-04,567.075138991952,5,Large,2,Hotel,DIST_W_02,Favorable
OUT_00104,2025-05,356.1752604617132,3,Large,2,Hotel,DIST_W_02,Un-Favorable
OUT_00104,2025-06,118.412093631028,1,Large,2,Hotel,DIST_W_02,Un-Favorable
OUT_00104,2025-07,626.7916000046986,1,Large,2,Hotel,DIST_W_02,Moderate
OUT_00104,2025-08,535.9857514529541,1,Large,2,Hotel,DIST_W_02,Moderate
OUT_00104,2025-09,615.3339472999836,2,Large,2,Hotel,DIST_W_02,Moderate
OUT_00104,2025-10,506.5619576909016,1,Large,2,Hotel,DIST_W_02,Moderate
OUT_00104,2025-12,931.2489518440522,2,Large,2,Hotel,DIST_W_02,Favorable
OUT_00113,2023-01,668.0330192726357,3,Small,1,Hotel,DIST_W_03,Moderate
OUT_00113,2023-02,638.3922133576599,3,Small,1,Hotel,DIST_W_03,Moderate
OUT_00113,2023-04,1000.5775643480072,4,Small,1,Hotel,DIST_W_03,Favorable
OUT_00113,2023-05,368.4613865120872,4,Small,1,Hotel,DIST_W_03,Un-Favorable
OUT_00113,2023-06,419.5798031554275,1,Small,1,Hotel,DIST_W_03,Un-Favorable
OUT_00113,2023-07,562.682174618883,1,Small,1,Hotel,DIST_W_03,Moderate
OUT_00113,2023-08,543.0463447389563,2,Small,1,Hotel,DIST_W_03,Moderate
OUT_00113,2023-09,515.4649285159365,2,Small,1,Hotel,DIST_W_03,Moderate
OUT_00113,2023-11,511.8617981380413,1,Small,1,Hotel,DIST_W_03,Moderate
OUT_00113,2023-12,920.2054401482452,2,Small,1,Hotel,DIST_W_03,Favorable
OUT_00113,2024-01,583.8718398563843,2,Small,1,Hotel,DIST_W_03,Moderate
OUT_00113,2024-02,631.7104275564278,3,Small,1,Hotel,DIST_W_03,Moderate
OUT_00113,2024-03,357.3476904781795,3,Small,1,Hotel,DIST_W_03,Moderate
OUT_00113,2024-04,978.9542452259076,7,Small,1,Hotel,DIST_W_03,Favorable
OUT_00113,2024-05,424.4030316696144,3,Small,1,Hotel,DIST_W_03,Un-Favorable
OUT_00113,2024-07,313.2578590390321,1,Small,1,Hotel,DIST_W_03,Moderate
OUT_00113,2024-08,509.4010750574511,1,Small,1,Hotel,DIST_W_03,Moderate
OUT_00113,2024-09,587.7456343382061,2,Small,1,Hotel,DIST_W_03,Moderate
OUT_00113,2024-10,701.1138253952623,2,Small,1,Hotel,DIST_W_03,Moderate
OUT_00113,2024-11,584.7718118050898,1,Small,1,Hotel,DIST_W_03,Moderate
OUT_00113,2024-12,541.7268724295932,2,Small,1,Hotel,DIST_W_03,Favorable
OUT_00113,2025-01,610.6243492830836,2,Small,1,Hotel,DIST_W_03,Moderate
OUT_00113,2025-02,550.1399975874197,2,Small,1,Hotel,DIST_W_03,Moderate
OUT_00113,2025-03,536.0725196032178,1,Small,1,Hotel,DIST_W_03,Moderate
OUT_00113,2025-04,881.7376311757253,5,Small,1,Hotel,DIST_W_03,Favorable
OUT_00113,2025-05,340.2175701559102,3,Small,1,Hotel,DIST_W_03,Un-Favorable
OUT_00113,2025-08,573.4584721996395,1,Small,1,Hotel,DIST_W_03,Moderate
OUT_00113,2025-09,631.4809920958736,2,Small,1,Hotel,DIST_W_03,Moderate
OUT_00113,2025-10,701.5582405669039,1,Small,1,Hotel,DIST_W_03,Moderate
OUT_00113,2025-11,552.9424458071444,1,Small,1,Hotel,DIST_W_03,Moderate
OUT_00113,2025-12,1033.330769726423,2,Small,1,Hotel,DIST_W_03,Favorable
OUT_00130,2023-01,668.3168556009591,3,Small,0,Eatery,DIST_W_03,Moderate
OUT_00130,2023-02,636.0967037167659,3,Small,0,Eatery,DIST_W_03,Moderate
OUT_00130,2023-03,528.0544576452253,1,Small,0,Eatery,DIST_W_03,Moderate
OUT_00130,2023-04,666.5484517927827,4,Small,0,Eatery,DIST_W_03,Favorable
OUT_00130,2023-05,323.4258364696868,4,Small,0,Eatery,DIST_W_03,Un-Favorable
OUT_00130,2023-06,312.2411907076408,1,Small,0,Eatery,DIST_W_03,Un-Favorable
OUT_00130,2023-07,637.4212124144473,1,Small,0,Eatery,DIST_W_03,Moderate
OUT_00130,2023-09,605.3765550372086,2,Small,0,Eatery,DIST_W_03,Moderate
OUT_00130,2023-10,542.7680586833432,1,Small,0,Eatery,DIST_W_03,Moderate
OUT_00130,2023-11,427.4004982163384,1,Small,0,Eatery,DIST_W_03,Moderate
OUT_00130,2023-12,801.9588558478393,2,Small,0,Eatery,DIST_W_03,Favorable
OUT_00130,2024-02,659.7377273362029,3,Small,0,Eatery,DIST_W_03,Moderate
OUT_00130,2024-03,588.6350728133261,3,Small,0,Eatery,DIST_W_03,Moderate
OUT_00130,2024-04,784.9654816672102,7,Small,0,Eatery,DIST_W_03,Favorable
OUT_00130,2024-05,405.3648088291205,3,Small,0,Eatery,DIST_W_03,Un-Favorable
OUT_00130,2024-06,428.9405533807363,2,Small,0,Eatery,DIST_W_03,Un-Favorable
OUT_00130,2024-07,688.2594132466456,1,Small,0,Eatery,DIST_W_03,Moderate
OUT_00130,2024-08,533.9736571641419,1,Small,0,Eatery,DIST_W_03,Moderate
OUT_00130,2024-09,515.6658336780085,2,Small,0,Eatery,DIST_W_03,Moderate
OUT_00130,2024-10,669.524371405646,2,Small,0,Eatery,DIST_W_03,Moderate
OUT_00130,2024-12,273.85372915144194,2,Small,0,Eatery,DIST_W_03,Favorable
OUT_00130,2025-03,502.5913274488578,1,Small,0,Eatery,DIST_W_03,Moderate
OUT_00130,2025-04,934.7334374942592,5,Small,0,Eatery,DIST_W_03,Favorable
OUT_00130,2025-05,442.9098164415989,3,Small,0,Eatery,DIST_W_03,Un-Favorable
OUT_00130,2025-06,221.61133613828807,1,Small,0,Eatery,DIST_W_03,Un-Favorable
OUT_00130,2025-07,615.4838365102736,1,Small,0,Eatery,DIST_W_03,Moderate
OUT_00130,2025-08,564.6696588710013,1,Small,0,Eatery,DIST_W_03,Moderate
OUT_00130,2025-09,575.8359601675395,2,Small,0,Eatery,DIST_W_03,Moderate
OUT_00130,2025-10,586.6790198412912,1,Small,0,Eatery,DIST_W_03,Moderate
OUT_00130,2025-11,626.20736002177,1,Small,0,Eatery,DIST_W_03,Moderate
OUT_00130,2025-12,704.4393287515536,2,Small,0,Eatery,DIST_W_03,Favorable
OUT_00135,2023-01,569.8480203923393,3,Small,0,Pharmacy,DIST_W_02,Moderate
OUT_00135,2023-02,631.2878157930407,3,Small,0,Pharmacy,DIST_W_02,Moderate
OUT_00135,2023-03,610.2166061519946,1,Small,0,Pharmacy,DIST_W_02,Moderate
OUT_00135,2023-04,890.0703409517864,4,Small,0,Pharmacy,DIST_W_02,Favorable
OUT_00135,2023-05,380.6182381739391,4,Small,0,Pharmacy,DIST_W_02,Un-Favorable
OUT_00135,2023-06,422.7511915911161,1,Small,0,Pharmacy,DIST_W_02,Un-Favorable
OUT_00135,2023-08,585.2404125474042,2,Small,0,Pharmacy,DIST_W_02,Moderate
OUT_00135,2023-10,589.5182029454941,1,Small,0,Pharmacy,DIST_W_02,Moderate
OUT_00135,2023-12,709.4113688033796,2,Small,0,Pharmacy,DIST_W_02,Favorable
OUT_00135,2024-01,624.5647603985292,2,Small,0,Pharmacy,DIST_W_02,Moderate
OUT_00135,2024-02,564.9111572686014,3,Small,0,Pharmacy,DIST_W_02,Moderate
OUT_00135,2024-03,577.8219927942952,3,Small,0,Pharmacy,DIST_W_02,Moderate
OUT_00135,2024-05,340.95452917162856,3,Small,0,Pharmacy,DIST_W_02,Un-Favorable
OUT_00135,2024-06,383.90540876600505,2,Small,0,Pharmacy,DIST_W_02,Un-Favorable
OUT_00135,2024-08,653.6549330364084,1,Small,0,Pharmacy,DIST_W_02,Moderate
OUT_00135,2024-09,529.2261080710377,2,Small,0,Pharmacy,DIST_W_02,Moderate
OUT_00135,2024-10,546.8822531553724,2,Small,0,Pharmacy,DIST_W_02,Moderate
OUT_00135,2024-11,572.016897995207,1,Small,0,Pharmacy,DIST_W_02,Moderate
OUT_00135,2024-12,856.5672809893205,2,Small,0,Pharmacy,DIST_W_02,Favorable
OUT_00135,2025-01,670.6085190599293,2,Small,0,Pharmacy,DIST_W_02,Moderate
OUT_00135,2025-02,494.29979462767386,2,Small,0,Pharmacy,DIST_W_02,Moderate
OUT_00135,2025-03,521.3425898156448,1,Small,0,Pharmacy,DIST_W_02,Moderate
OUT_00135,2025-04,758.3152049379739,5,Small,0,Pharmacy,DIST_W_02,Favorable
OUT_00135,2025-05,313.2051707464466,3,Small,0,Pharmacy,DIST_W_02,Un-Favorable
OUT_00135,2025-06,342.7474656291954,1,Small,0,Pharmacy,DIST_W_02,Un-Favorable
OUT_00135,2025-07,543.7273457649826,1,Small,0,Pharmacy,DIST_W_02,Moderate
OUT_00135,2025-09,622.7825275585662,2,Small,0,Pharmacy,DIST_W_02,Moderate
OUT_00135,2025-10,620.0479520082525,1,Small,0,Pharmacy,DIST_W_02,Moderate
OUT_00135,2025-11,650.0776518222528,1,Small,0,Pharmacy,DIST_W_02,Moderate
